irish;Irish;Irlandais;Irisch;;;;;;;;;;;x
iroquois;Iroquois;;;;;;;;;;;;;x
italian;Italian;Italien;Italienisch;;;;;;;;;;;x
itsekari;Ijaw;;;;;;;;;;;;;x
japanese;Japanese;Japonais;Japanisch;;;;;;;;;;;x
javan;Javan;Javanais;Javanisch;;;;;;;;;;;x
jewish_cultures;Jewish Cultures;;;;;;;;;;;;;x
kachin;Kachin;Kachin;Kachin;;;;;;;;;;;x
kanauji;Kanauji;Kanauji;Kanauji;;;;;;;;;;;x
kannada;Kannada;Kannara;Kannada;;;;;;;;;;;x
kanuri;Kanuri;Kanuri;Kanuri;;;;;;;;;;;x
karen;Karen;Karen;Karen;;;;;;;;;;;x
kashmiri;Kashmiri;Kashmiri;Kaschmirisch;;;;;;;;;;;x
kazak;Kazak;Kazak;Kasachisch;;;;;;;;;;;x
kefficho;Omotic;;;;;;;;;;;;;x
khasi;Khasi;;;;;;;;;;;;;x
khmer;Khmer;Khmer;Khmer;;;;;;;;;;;x
khmu;Khmu;;;;;;;;;;;;;x
khoe_san;Khoe-San;;;;;;;;;;;;;x
khoisan;San;Khoïsan;Khoisan;;;;;;;;;;;x
kikuyu;Kikuyu–Kamba;;;;;;;;;;;;;x
kingwana;Kingwana;;;;;;;;;;;;;x
kirgiz;Kirgiz;Kirghize;Kirgisisch;;;;;;;;;;;x
korean;Korean;Coréen;Koreanisch;;;;;;;;;;;x
kreol;Kreol;;;;;;;;;;;;;x
kru;Kru;Kru;Kru;;;;;;;;;;;x
kuba;Bakuba;;;;;;;;;;;;;x
kuki-chin;Kuki-Chin;;;;;;;;;;;;;x
kurdish;Kurdish;Kurde;Kurdisch;;;;;;;;;;;x
lacustrine_bantu;Lacustrine Bantu;;;;;;;;;;;;;x
lao;Lao;Lao;Lao;;;;;;;;;;;x
latin_american_cultures;Latin American Cultures;Cultures latino-américaines;Lateinamerikanische Kulturen;;;;;;;;;;;x
latvian;Latvian;Letton;Lettisch;;;;;;;;;;;x
lendu;Lendu;;;;;;;;;;;;;x
levantine;Levantine;Levantin;Levantinisch;;;;;;;;;;;x
lezgins;Lezgins;;;;;;;;;;;;;x
libyan;Alliybi;;;;;;;;;;;;;x
lithuanian;Lithuanian;Lituanien;Litauisch;;;;;;;;;;;x
lomwe;Lomwe;Lomué;Lomwe;;;;;;;;;;;x
luba;Luba;Luba;Luba;;;;;;;;;;;x
lunda;Lunda;Lunda;Lunda;;;;;;;;;;;x
luo;Luo;Luo;Luo;;;;;;;;;;;x
lurish;Mazanderani;;;;;;;;;;;;;x
maasai;Kalenjin-Maasai;;;;;;;;;;;;;x
maghrebi;Maghrebi;Maghrébin;Maghrebisch;;;;;;;;;;;x
malagasy;Malagasy;Malgache;Malagasy;;;;;;;;;;;x
malay;Malay;Malais;Malaiisch;;;;;;;;;;;x
malayalam;Malayalam;Malayalam;Malayalam;;;;;;;;;;;x
maltese;Maltese;Maltais;Maltesisch;;;;;;;;;;;x
manchu;Manchu;Mandchou;Mandschurisch;;;;;;;;;;;x
mande;Malinke;Mandé;Mande;;;;;;;;;;;x
manipuri;Manipuri;Meitei;Manipurisch;;;;;;;;;;;x
maori;Maori;Maori;Maori;;;;;;;;;;;x
marathi;Marathi;Marathi;Marathi;;;;;;;;;;;x
mashriqi;Mashriqi;Machrékien;Mashriqi;;;;;;;;;;;x
maures;Maures;Maure;Mauren;;;;;;;;;;;x
mayan;Mayan;Maya;Maya;;;;;;;;;;;x
melanesian;Melanesian;Mélanésien;Melanesisch;;;;;;;;;;;x
metis;Metis;Métis;Metis;;;;;;;;;;;x
mexican;Mexican;Mexicain;Mexikanisch;;;;;;;;;;;x
miao;Miao;Miao;Miao;;;;;;;;;;;x
micronesian;Micronesian;Micronésien;Micronesisch;;;;;;;;;;;x
min;Min;Min;Min;;;;;;;;;;;x
mindanao;Mindanao;;;;;;;;;;;;;x
mishmi;Mishmi;;;;;;;;;;;;;x
miskito;Miskito;;;;;;;;;;;;;x
misri;Misri;Misri;Misri;;;;;;;;;;;x
mixtec;Zoque;;;;;;;;;;;;;x
mizrahi;Mizrahi;;;;;;;;;;;;;x
moluccan;Moluccan;Moluquais;Molukkisch;;;;;;;;;;;x
mongo;Mongo;Mongo;Mongo;;;;;;;;;;;x
mongol;Mongol;Mongole;Mongolisch;;;;;;;;;;;x
mossi;Mossi;Mossi;Mossi;;;;;;;;;;;x
mullato;Mullato;;;;;;;;;;;;;x
muscogee;Creek;;;;;;;;;;;;;x
nahua;Nahua;Nahua;Nahua;;;;;;;;;;;x
nanfaren;South Han;;;;;;;;;;;;;x
native_american;Native American;Amérindien;Amerikanische Ureinwohner;;;;;;;;;;;x
native_american_minor;Native American;Amérindien;Amerikanische Ureinwohner;;;;;;;;;;;x
navajo;Navaho;Navajo;Navajo;;;;;;;;;;;x
neo_european_cultures;Neo European Cultures;Cultures néo-européennes;Neoeuropäische Kulturen;;;;;;;;;;;x
neo_zelandais;Neo-Zelandais;;;;;;;;;;;;;x
nepali;Nepali;;;;;;;;;;;;;x
nez_perce;Nez Perce;;;;;;;;;;;;;x
nguni;Ndebele;Nguni;Nguni;;;;;;;;;;;x
nicobarese;Nicobarese;;;;;;;;;;;;;x
nilotic;Nilotic;;;;;;;;;;;;;x
north_andean;North Andean;;;;;;;;;;;;;x
north_caucasian;Circassian;;;;;;;;;;;;;x
north_german;Lower German;;;;;;;;;;;;;x
north_italian;North Italian;Italien du nord;Norditalienisch;;;;;;;;;;;x
norwegian;Norwegian;Norvégien;Norwegisch;;;;;;;;;;;x
nuba;Nuba;Nuba;Nuba;;;;;;;;;;;x
nuer;Nuer;Nuer;Nuer;;;;;;;;;;;x
nyasa;Nyasa;;;;;;;;;;;;;x
occitan;Occitan;Occitain;Occitanisch;;;;;;;;;;;x
oceanic;Oceanic;Océanique;Ozeanisch;;;;;;;;;;;x
oriya;Oriya;Oriya;Oriya;;;;;;;;;;;x
oromo;Oromo;Oromo;Oromo;;;;;;;;;;;x
ossetian;Ossetian;;;;;;;;;;;x
ovimbundu;Ovimbundu;Ovimbundu;Ovimbundu;;;;;;;;;;;x
pan_albanian;Albanian;;;;;;;;;;;;;x
pan_british;British;;;;;;;;;;;;;x
pan_french;French;Français;Französisch;;;;;;;;;;;x
pan_romanian;Romanian;Roumain;Rumänisch;;;;;;;;;;;x
panjabi;Panjabi;Penjabi;Pundschabisch;;;;;;;;;;;x
paraguayan;Paraguayan;;;;;;;;;;;;;x
pashtun;Pashtun;Pachtoune;Paschtu;;;;;;;;;;;x
patagonian;Araucanian;;;;;;;;;;;;;x
pawnee;Pawnee;;;;;;;;;;;;;x
persian;Persian;Perse;Persisch;;;;;;;;;;;x
peruvian;Peruvian;;;;;;;;;;;;;x
plateau_indian;Flathead;;;;;;;;;;;;;x
platinean;Platinean;Platinien;Platineisch;;;;;;;;;;;x
polar_bears;Polar Bears;;Polarbären;;;;;;;;;;;x
polish;Polish;Polonais;Polnisch;;;;;;;;;;;x
polish_culture_group;Polish;Polonais;Polnisch;;;;;;;;;;;x
polynesian;Polynesian;Polynésien;Polynesisch;;;;;;;;;;;x
portuguese;Portugese;Portugais;Portugiesisch;;;;;;;;;;;x
pueblo;Pueblo;Pueblo;Pueblo;;;;;;;;;;;x
quechua;Quechua;Quechua;Quechua;;;;;;;;;;;x
rajput;Rajput;Rajput;Rajputisch;;;;;;;;;;;x
rhinelander;Rhenish;;;;;;;;;;;;;x
romanian;Romanian;Roumain;Rumänisch;;;;;;;;;;;x
romansh;Rhaeto-Romansh;;;;;;;;;;;;;x
ruanda;Hutu;;;;;;;;;;;;;x
russian;Russian;Russe;Russisch;;;;;;;;;;;x
sami;Sami;Sami;Sami;;;;;;;;;;;x
sara;Sara-Baguirmi;;;;;;;;;;;;;x
sardinian;Sardinian;;;;;;;;;;;;;x
sart;Sart;;;;;;;;;;;;;x
scandinavian;Scandinavian;Scandinave;Skandinavisch;;;;;;;;;;;x
scots_gaelic;Scots Gaelic;;;;;;;;;;;;;x
scottish;Scottish;;;;;;;;;;;;;x
seminole;Seminole;;;;;;;;;;;;;x
sena;Sena;Sena;Sena;;;;;;;;;;;x
senufo;Senufo;Sénoufo;Senufo;;;;;;;;;;;x
sephardic;Sephardic;;;;;;;;;;;;;x
serb;Serbian;Serbe;Serbisch;;;;;;;;;;;x
shan;Shan;Shan;Shan;;;;;;;;;;;x
shona;Shona;Shona;Shona;;;;;;;;;;;x
shoshone;Shoshone;;;;;;;;;;;;;x
siberian;Siberian Minor;;;;;;;;;;;;;x
sidama;Sidamo;;;;;;;;;;;;;x
sindi;Sindi;Sindi;Sindi;;;;;;;;;;;x
sinhala;Sinhala;Cingalais;Sinhalesisch;;;;;;;;;;;x
slovak;Slovak;Slovaque;Slowakisch;;;;;;;;;;;x
slovene;Slovene;Slovène;Slowenisch;;;;;;;;;;;x
somali;Somali;Somali;Somali;;;;;;;;;;;x
songhai;Songhai;Songhaï;Songhai;;;;;;;;;;;x
sotho;Basotho;;;;;;;;;;;;;x
south_andean;South Andean;;;;;;;;;;;;;x
south_asian;South Asian;Sud-asiatique;Südasiatisch;;;;;;;;;;;x
south_forest_bantu;Central Bantu;;;;;;;;;;;;;x
south_german;Upper German;;;;;;;;;;;;;x
south_italian;South Italian;Italien du sud;Süditalienisch;;;;;;;;;;;x
south_slavic;South Slavic;Slave du sud;Südslawisch;;;;;;;;;;;x
southeast_asian;Southeast Asian;Sud-est asiatique;Südostaasisch;;;;;;;;;;;x
southern_african;Bantu;Sud-africain;Südafrikanisch;;;;;;;;;;;x
southern_bantu;Southern Bantu;;;;;;;;;;;;;x
spanish;Spanish;Espagnol;Spanisch;;;;;;;;;;;x
sudanese;Sudanese;Soudanais;Sudanesisch;;;;;;;;;;;x
swahili;Swahili;Swahili;Swahili;;;;;;;;;;;x
swedish;Swedish;Suédois;Schwedisch;;;;;;;;;;;x
tajik;Tajik;Tadjik;Tadschikisch;;;;;;;;;;;x
tamil;Tamil;Tamoul;Tamilisch;;;;;;;;;;;x
tarascan;Mesoamerican;Tarasque;Tarascanisch;;;;;;;;;;;x
tatar;Tatar;Tatar;Tatarisch;;;;;;;;;;;x
teda;Toubou;;;;;;;;;;;;;x
tehuelche;Tehuelche;;;;;;;;;;;;;x
telegu;Telegu;Telegu;Telegu;;;;;;;;;;;x
texan;Texan;Texan;Texanisch;;;;;;;;;;;x
thai;Thai;Thaï;Thai;;;;;;;;;;;x
tibetan;Tibetan;Tibétain;Tibetisch;;;;;;;;;;;x
tigray;Tigraway;;;;;;;;;;;;;x
tiv;Cross River;;;;;;;;;;;;;x
tlingit;Koloshi;;;;;;;;;;;;;x
tonga;Tsonga;Tonga;Tonga;;;;;;;;;;;x
tswana;Tswana;Tswana;Tswana;;;;;;;;;;;x
tupinamba;Tupi;Tupinamba;Tupinamba;;;;;;;;;;;x
turkish;Turkish;Turque;Türkisch;;;;;;;;;;;x
turkmen;Turkmen;Turkmène;Turkmenisch;;;;;;;;;;;x
turko_semitic;Turko Semitic;Turco-sémite;Turkosemitisch;;;;;;;;;;;x
ubangian;Ngbandi;;;;;;;;;;;;;x
ugrian;Ugrian;Ougrien;Ugrisch;;;;;;;;;;;x
uighur;Uighur;Ouïgour;Uighurisch;;;;;;;;;;;x
ukrainian;Ukrainian;Ukrainien;Ukrainisch;;;;;;;;;;;x
uruguayan;Uruguayan;;;;;;;;;;;;;x
ute;Ute;;;;;;;;;;;;;x
uzbek;Uzbek;Ouzbek;Usbekisch;;;;;;;;;;;x
venezuelan;Venezuelan;;;;;;;;;;;;;x
vietnamese;Vietnamese;Vietnamien;Vietnamesisch;;;;;;;;;;;x
vlach;Vlach;;;;;;;;;;;;;x
wallonian;Walloon;;;;;;;;;;;;;x
welsh;Welsh;;;;;;;;;;;;;x
west_african;Niger-Congo;Ouest-africain;Westafrikanisch;;;;;;;;;;;x
western_nigritic;Western Nigritic;;;;;;;;;;;;;x
western_slavic;Sorbian;;;;;;;;;;;;;x
wolof;Wolof;Ouolof;Wolof;;;;;;;;;;;x
xhosa;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x
yakut;Yakut;Yakoute;Jakutisch;;;;;;;;;;;x
yankee;Yankee;Yankee;Yankee;;;;;;;;;;;x
yanomami;Yanomami;;;;;;;;;;;;;x
yao;Yao-Makonde;;;;;;;;;;;;;x
yaqui;Yaqui;;;;;;;;;;;;;x
yi;Yi;Yi;Yi;;;;;;;;;;;x
yoruba;Yoruba;Yoruba;Yoruba;;;;;;;;;;;x
yue;Yue;Yue;Yue;;;;;;;;;;;x
yupik;Yup’ik;;;;;;;;;;;;;x
zapotec;Zapotec;Zapotec;Zapotec;;;;;;;;;;;x
zhuang;Zhuang;Zhuang;Zhuang;;;;;;;;;;;x
zulu;Zulu;Zoulou;Zulu;;;;;;;;;;;x
