itsekari;Ijaw;;;;;;;;;;;;;x
japanese;Japanese;Japonais;Japanisch;;;;;;;;;;;x
jarrillero;Widukanche;;;;;;;;;;;;;x
javan;Javan;Javanais;Javanisch;;;;;;;;;;;x
juhuri;Juhuri;;;;;;;;;;;;;x
kachin;Kachin;Kachin;Kachin;;;;;;;;;;;x
kamiare;Kâmîare;;;;;;;;;;;;;x
kanauji;Kanauji;Kanauji;Kanauji;;;;;;;;;;;x
kannada;Kannada;Kannara;Kannada;;;;;;;;;;;x
kanuri;Kanuri;Kanuri;Kanuri;;;;;;;;;;;x
karen;Karen;Karen;Karen;;;;;;;;;;;x
karachay_balkar;Karachay-Balkar;;;;;;;;;;;;;x
karamanlides;Karamanlides;;;;;;;;;;;;;x
karapapakh;Karapapakh;;;;;;;;;;;;;x
kashmiri;Kashmiri;Kashmiri;Kaschmirisch;;;;;;;;;;;x
kazak;Kazak;Kazak;Kasachisch;;;;;;;;;;;x
kefficho;Omotic;;;;;;;;;;;;;x
khasi;Khasi;;;;;;;;;;;;;x
khevsuri;Khevsuri;;;;;;;;;;;;;x
khmer;Khmer;Khmer;Khmer;;;;;;;;;;;x
khmu;Khmu;;;;;;;;;;;;;x
khoisan;San;Khoïsan;Khoisan;;;;;;;;;;;x
khowar;Khowar;;;;;;;;;;;;;x
kikuyu;Kikuyu–Kamba;;;;;;;;;;;;;x
kingwana;Kingwana;;;;;;;;;;;;;x
kirgiz;Kirgiz;Kirghize;Kirgisisch;;;;;;;;;;;x
kohistani;Kohistani;;;;;;;;;;;;;x
korean;Korean;Coréen;Koreanisch;;;;;;;;;;;x
kreol;Kreol;;;;;;;;;;;;;x
kru;Kru;Kru;Kru;;;;;;;;;;;x
kuba;Bakuba;;;;;;;;;;;;;x
kuki-chin;Kuki-Chin;;;;;;;;;;;;;x
kumyk;Kumyk;;;;;;;;;;;;;x
kurdish;Kurdish;Kurde;Kurdisch;;;;;;;;;;;x
lacustrine_bantu;Lacustrine Bantu;;;;;;;;;;;;;x
lao;Lao;Lao;Lao;;;;;;;;;;;x
ladakh;Ladakh;;;;;;;;;;;;;x
laks;Lak;;;;;;;;;;;;;x
latvian;Latvian;Letton;Lettisch;;;;;;;;;;;x
lazis;Laz;;;;;;;;;;;;;x
lendu;Lendu;;;;;;;;;;;;;x
lezgins;Lezgin;;;;;;;;;;;;;x
libyan;Alliybi;;;;;;;;;;;;;x
lithuanian;Lithuanian;Lituanien;Litauisch;;;;;;;;;;;x
llaimache;Llaimache;;;;;;;;;;;;;x
lomwe;Lomwe;Lomué;Lomwe;;;;;;;;;;;x
luba;Luba;Luba;Luba;;;;;;;;;;;x
lule;Lule;;;;;;;;;;;;;x
lunda;Lunda;Lunda;Lunda;;;;;;;;;;;x
luo;Luo;Luo;Luo;;;;;;;;;;;x
lurish;Mazanderani;;;;;;;;;;;;;x
maasai;Kalenjin-Maasai;;;;;;;;;;;;;x
maghrebi;Maghrebi;Maghrébin;Maghrebisch;;;;;;;;;;;x
malagasy;Malagasy;Malgache;Malagasy;;;;;;;;;;;x
malay;Malay;Malais;Malaiisch;;;;;;;;;;;x
malayalam;Malayalam;Malayalam;Malayalam;;;;;;;;;;;x
maltese;Maltese;Maltais;Maltesisch;;;;;;;;;;;x
manchu;Manchu;Mandchou;Mandschurisch;;;;;;;;;;;x
mande;Malinke;Mandé;Mande;;;;;;;;;;;x
manipuri;Manipuri;Meitei;Manipurisch;;;;;;;;;;;x
maori;Maori;Maori;Maori;;;;;;;;;;;x
marathi;Marathi;Marathi;Marathi;;;;;;;;;;;x
mashriqi;Mashriqi;Machrékien;Mashriqi;;;;;;;;;;;x
maures;Maures;Maure;Mauren;;;;;;;;;;;x
mayan;Mayan;Maya;Maya;;;;;;;;;;;x
medanero;Looche;;;;;;;;;;;;;x
melanesian;Melanesian;Mélanésien;Melanesisch;;;;;;;;;;;x
metis;Metis;Métis;Metis;;;;;;;;;;;x
mexican;Mexican;Mexicain;Mexikanisch;;;;;;;;;;;x
miao;Miao;Miao;Miao;;;;;;;;;;;x
micronesian;Micronesian;Micronésien;Micronesisch;;;;;;;;;;;x
min;Min;Min;Min;;;;;;;;;;;x
mindanao;Mindanao;;;;;;;;;;;;;x
mingrelian;Mingrelian;;;;;;;;;;;;;x
mishmi;Mishmi;;;;;;;;;;;;;x
miskito;Miskito;;;;;;;;;;;;;x
misri;Misri;Misri;Misri;;;;;;;;;;;x
mixtec;Zoque;;;;;;;;;;;;;x
mizrahi;Mizrahi;;;;;;;;;;;;;x
moluccan;Moluccan;Moluquais;Molukkisch;;;;;;;;;;;x
mongo;Mongo;Mongo;Mongo;;;;;;;;;;;x
mongol;Mongol;Mongole;Mongolisch;;;;;;;;;;;x
mossi;Mossi;Mossi;Mossi;;;;;;;;;;;x
mullato;Mullato;;;;;;;;;;;;;x
muscogee;Creek;;;;;;;;;;;;;x
nahua;Nahua;Nahua;Nahua;;;;;;;;;;;x
nanfaren;South Han;;;;;;;;;;;;;x
native_american_minor;Native American;Amérindien;Amerikanische Ureinwohner;;;;;;;;;;;x
navajo;Navaho;Navajo;Navajo;;;;;;;;;;;x
neo_zelandais;Neo-Zelandais;;;;;;;;;;;;;x
nepali;Nepali;;;;;;;;;;;;;x
nez_perce;Nez Perce;;;;;;;;;;;;;x
nguni;Ndebele;Nguni;Nguni;;;;;;;;;;;x
nicobarese;Nicobarese;;;;;;;;;;;;;x
nilotic;Nilotic;;;;;;;;;;;;;x
nogai;Nogai;;;;;;;;;;;;;x
north_andean;North Andean;;;;;;;;;;;;;x
north_german;Lower German;;;;;;;;;;;;;x
north_italian;North Italian;Italien du nord;Norditalienisch;;;;;;;;;;;x
north_tehuelche;Gennakenk;;;;;;;;;;;;;x
norwegian;Norwegian;Norvégien;Norwegisch;;;;;;;;;;;x
nuba;Nuba;Nuba;Nuba;;;;;;;;;;;x
nuer;Nuer;Nuer;Nuer;;;;;;;;;;;x
nyasa;Nyasa;;;;;;;;;;;;;x
occitan;Occitan;Occitain;Occitanisch;;;;;;;;;;;x
oriya;Oriya;Oriya;Oriya;;;;;;;;;;;x
oromo;Oromo;Oromo;Oromo;;;;;;;;;;;x
ossetian;Ossetian;;;;;;;;;;;x
ovimbundu;Ovimbundu;Ovimbundu;Ovimbundu;;;;;;;;;;;x
panjabi;Panjabi;Penjabi;Pundschabisch;;;;;;;;;;;x
paraguayan;Paraguayan;;;;;;;;;;;;;x
pashtun;Pashtun;Pachtoune;Paschtu;;;;;;;;;;;x
patagonian;Araucanian;;;;;;;;;;;;;x
pawnee;Pawnee;;;;;;;;;;;;;x
peenkenk;Peénkenk;;;;;;;;;;;;;x
pehuenche;Pewenche;;;;;;;;;;;;;x
persian;Persian;Perse;Persisch;;;;;;;;;;;x
peruvian;Peruvian;;;;;;;;;;;;;x
plateau_indian;Flathead;;;;;;;;;;;;;x
platinean;Platinean;;;;;;;;;;;;;x
polar_bears;Polar Bears;;Polarbären;;;;;;;;;;;x
polish;Polish;Polonais;Polnisch;;;;;;;;;;;x
polynesian;Polynesian;Polynésien;Polynesisch;;;;;;;;;;;x
portuguese;Portugese;Portugais;Portugiesisch;;;;;;;;;;;x
pomak;Pomak;;;;;;;;;;;;;x
pueblo;Pueblo;Pueblo;Pueblo;;;;;;;;;;;x
puelche;Pwelche;;;;;;;;;;;;;x
quechua;Quechua;Quechua;Quechua;;;;;;;;;;;x
rajput;Rajput;Rajput;Rajputisch;;;;;;;;;;;x
ranquel;Rangkülche;;;;;;;;;;;;;x
rhinelander;Rhenish;;;;;;;;;;;;;x
romanian;Romanian;Roumain;Rumänisch;;;;;;;;;;;x
romansh;Rhaeto-Romansh;;;;;;;;;;;;;x
ruanda;Hutu;;;;;;;;;;;;;x
russian;Russian;Russe;Russisch;;;;;;;;;;;x
rutuls;Rutul;;;;;;;;;;;;;x
salinero;Chediche;;;;;;;;;;;;;x
sami;Sami;Sami;Sami;;;;;;;;;;;x
sara;Sara-Baguirmi;;;;;;;;;;;;;x
sardinian;Sardinian;;;;;;;;;;;;;x
sart;Sart;;;;;;;;;;;;;x
scots_gaelic;Scots Gaelic;;;;;;;;;;;;;x
scottish;Scottish;;;;;;;;;;;;;x
seabird;Seabird;;;;;;;;;;;;;x
seminole;Seminole;;;;;;;;;;;;;x
sena;Sena;Sena;Sena;;;;;;;;;;;x
senufo;Senufo;Sénoufo;Senufo;;;;;;;;;;;x
sephardic;Sephardic;;;;;;;;;;;;;x
serb;Serbian;Serbe;Serbisch;;;;;;;;;;;x
shahdaghi;Shahdaghi;;;;;;;;;;;;;x
shan;Shan;Shan;Shan;;;;;;;;;;;x
shina;Shina;;;;;;;;;;;;;x
shona;Shona;Shona;Shona;;;;;;;;;;;x
shoshone;Shoshone;;;;;;;;;;;;;x
siberian;Chukotko-Kamchatkan;;;;;;;;;;;;;x
sidama;Sidamo;;;;;;;;;;;;;x
sindi;Sindi;Sindi;Sindi;;;;;;;;;;;x
sinhala;Sinhala;Cingalais;Sinhalesisch;;;;;;;;;;;x
slovak;Slovak;Slovaque;Slowakisch;;;;;;;;;;;x
slovene;Slovene;Slovène;Slowenisch;;;;;;;;;;;x
somali;Somali;Somali;Somali;;;;;;;;;;;x
songhai;Songhai;Songhaï;Songhai;;;;;;;;;;;x
sotho;Basotho;;;;;;;;;;;;;x
south_andean;South Andean;;;;;;;;;;;;;x
south_forest_bantu;Central Bantu;;;;;;;;;;;;;x
south_german;Upper German;;;;;;;;;;;;;x
south_italian;South Italian;Italien du sud;Süditalienisch;;;;;;;;;;;x
south_tehuelche;Aônükün'k;;;;;;;;;;;;;x
southern_bantu;Southern Bantu;;;;;;;;;;;;;x
spanish;Spanish;Espagnol;Spanisch;;;;;;;;;;;x
sudanese;Sudanese;Soudanais;Sudanesisch;;;;;;;;;;;x
syriac;Syriac;;;;;;;;;;;;;x
svan;Svan;;;;;;;;;;;;;x
swahili;Swahili;Swahili;Swahili;;;;;;;;;;;x
swedish;Swedish;Suédois;Schwedisch;;;;;;;;;;;x
tabasarans;Tabasaran;;;;;;;;;;;;;x
tajik;Tajik;Tadjik;Tadschikisch;;;;;;;;;;;x
talysh;Talysh;;;;;;;;;;;;;x
tati;Tat;;;;;;;;;;;;;x
tamil;Tamil;Tamoul;Tamilisch;;;;;;;;;;;x
tarascan;Mesoamerican;Tarasque;Tarascanisch;;;;;;;;;;;x
tatar;Tatar;Tatar;Tatarisch;;;;;;;;;;;x
teda;Toubou;;;;;;;;;;;;;x
tehuelche;Aonek'enk;;;;;;;;;;;;;x
telegu;Telegu;Telegu;Telegu;;;;;;;;;;;x
texan;Texan;Texan;Texanisch;;;;;;;;;;;x
thai;Thai;Thaï;Thai;;;;;;;;;;;x
tibetan;Tibetan;Tibétain;Tibetisch;;;;;;;;;;;x
tigray;Tigraway;;;;;;;;;;;;;x
tiv;Cross River;;;;;;;;;;;;;x
tlingit;Koloshi;;;;;;;;;;;;;x
tonga;Tsonga;Tonga;Tonga;;;;;;;;;;;x
tonocote;Tonokote;;;;;;;;;;;;;x
tsakhurs;Tsakhur;;;;;;;;;;;;;x
tsez;Dido;;;;;;;;;;;;;x
tswana;Tswana;Tswana;Tswana;;;;;;;;;;;x
tupinamba;Tupi;Tupinamba;Tupinamba;;;;;;;;;;;x
turkish;Turkish;Turque;Türkisch;;;;;;;;;;;x
turkmen;Turkmen;Turkmène;Turkmenisch;;;;;;;;;;;x
ubangian;Ngbandi;;;;;;;;;;;;;x
udins;Udi;;;;;;;;;;;;;x
ugrian;Ugrian;Ougrien;Ugrisch;;;;;;;;;;;x
uighur;Uighur;Ouïgour;Uighurisch;;;;;;;;;;;x
ukrainian;Ukrainian;Ukrainien;Ukrainisch;;;;;;;;;;;x
uruguayan;Uruguayan;;;;;;;;;;;;;x
ubykh;Ubykh;;;;;;;;;;;;;x
urum;Urum;;;;;;;;;;;;;x
ute;Ute;;;;;;;;;;;;;x
uzbek;Uzbek;Ouzbek;Usbekisch;;;;;;;;;;;x
venezuelan;Venezuelan;;;;;;;;;;;;;x
vietnamese;Vietnamese;Vietnamien;Vietnamesisch;;;;;;;;;;;x
vilela;Waqha-umbael-te;;;;;;;;;;;;;x
wakhi;Wakhi;;;;;;;;;;;;;x
wallonian;Walloon;;;;;;;;;;;;;x
welsh;Welsh;;;;;;;;;;;;;x
western_nigritic;Western Nigritic;;;;;;;;;;;;;x
western_slavic;Sorbian;;;;;;;;;;;;;x
wolof;Wolof;Ouolof;Wolof;;;;;;;;;;;x
xhosa;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x
yakut;Yakut;Yakoute;Jakutisch;;;;;;;;;;;x
yankee;Yankee;Yankee;Yankee;;;;;;;;;;;x
yanomami;Yanomami;;;;;;;;;;;;;x
yao;Yao-Makonde;;;;;;;;;;;;;x
yaqui;Yaqui;;;;;;;;;;;;;x
yazidis;Yazidi;;;;;;;;;;;;;x
yi;Yi;Yi;Yi;;;;;;;;;;;x
yoruba;Yoruba;Yoruba;Yoruba;;;;;;;;;;;x
yue;Yue;Yue;Yue;;;;;;;;;;;x
yupik;Yup’ik;;;;;;;;;;;;;x
zapotec;Zapotec;Zapotec;Zapotec;;;;;;;;;;;x
zhuang;Zhuang;Zhuang;Zhuang;;;;;;;;;;;x
zulu;Zulu;Zoulou;Zulu;;;;;;;;;;;x
